ISO3,country,count,year,penalized_count,sum_articles_yearly,penalized_count_round,hover
KHM,Cambodia,0,2019,0,136,0,"Cambodia
Number of hits: 0
Number of articles: 136
Number of hits per article: 0"
KHM,Cambodia,0,2021,0,871,0,"Cambodia
Number of hits: 0
Number of articles: 871
Number of hits per article: 0"
LKA,Sri Lanka,3,1999,0.030612244897959183,98,0,"Sri Lanka
Number of hits: 3
Number of articles: 98
Number of hits per article: 0"
LKA,Sri Lanka,3,2000,0.027777777777777776,108,0,"Sri Lanka
Number of hits: 3
Number of articles: 108
Number of hits per article: 0"
LKA,Sri Lanka,10,2001,0.007097232079488999,1409,0,"Sri Lanka
Number of hits: 10
Number of articles: 1409
Number of hits per article: 0"
LKA,Sri Lanka,2,2002,0.0036363636363636364,550,0,"Sri Lanka
Number of hits: 2
Number of articles: 550
Number of hits per article: 0"
LKA,Sri Lanka,1,2003,0.003937007874015748,254,0,"Sri Lanka
Number of hits: 1
Number of articles: 254
Number of hits per article: 0"
LKA,Sri Lanka,1,2004,0.004166666666666667,240,0,"Sri Lanka
Number of hits: 1
Number of articles: 240
Number of hits per article: 0"
LKA,Sri Lanka,2,2005,0.013605442176870748,147,0,"Sri Lanka
Number of hits: 2
Number of articles: 147
Number of hits per article: 0"
LKA,Sri Lanka,3,2006,0.008670520231213872,346,0,"Sri Lanka
Number of hits: 3
Number of articles: 346
Number of hits per article: 0"
LKA,Sri Lanka,1,2007,0.002079002079002079,481,0,"Sri Lanka
Number of hits: 1
Number of articles: 481
Number of hits per article: 0"
LKA,Sri Lanka,3,2008,0.005226480836236934,574,0,"Sri Lanka
Number of hits: 3
Number of articles: 574
Number of hits per article: 0"
LKA,Sri Lanka,18,2009,0.02564102564102564,702,0,"Sri Lanka
Number of hits: 18
Number of articles: 702
Number of hits per article: 0"
LKA,Sri Lanka,10,2010,0.013755158184319119,727,0,"Sri Lanka
Number of hits: 10
Number of articles: 727
Number of hits per article: 0"
LKA,Sri Lanka,6,2011,0.011881188118811881,505,0,"Sri Lanka
Number of hits: 6
Number of articles: 505
Number of hits per article: 0"
LKA,Sri Lanka,6,2012,0.014184397163120567,423,0,"Sri Lanka
Number of hits: 6
Number of articles: 423
Number of hits per article: 0"
LKA,Sri Lanka,5,2013,0.011547344110854504,433,0,"Sri Lanka
Number of hits: 5
Number of articles: 433
Number of hits per article: 0"
LKA,Sri Lanka,8,2014,0.016227180527383367,493,0,"Sri Lanka
Number of hits: 8
Number of articles: 493
Number of hits per article: 0"
LKA,Sri Lanka,2,2015,0.005813953488372093,344,0,"Sri Lanka
Number of hits: 2
Number of articles: 344
Number of hits per article: 0"
LKA,Sri Lanka,6,2016,0.025423728813559324,236,0,"Sri Lanka
Number of hits: 6
Number of articles: 236
Number of hits per article: 0"
LKA,Sri Lanka,1,2017,0.0049261083743842365,203,0,"Sri Lanka
Number of hits: 1
Number of articles: 203
Number of hits per article: 0"
LKA,Sri Lanka,2,2019,0.014705882352941176,136,0,"Sri Lanka
Number of hits: 2
Number of articles: 136
Number of hits per article: 0"
LKA,Sri Lanka,3,2020,0.017964071856287425,167,0,"Sri Lanka
Number of hits: 3
Number of articles: 167
Number of hits per article: 0"
LKA,Sri Lanka,5,2021,0.0057405281285878304,871,0,"Sri Lanka
Number of hits: 5
Number of articles: 871
Number of hits per article: 0"
LKA,Sri Lanka,0,1996,0,1,0,"Sri Lanka
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
LKA,Sri Lanka,0,1997,0,1,0,"Sri Lanka
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
LKA,Sri Lanka,0,1998,0,22,0,"Sri Lanka
Number of hits: 0
Number of articles: 22
Number of hits per article: 0"
LKA,Sri Lanka,0,2018,0,138,0,"Sri Lanka
Number of hits: 0
Number of articles: 138
Number of hits per article: 0"
COG,Congo,5,1999,0.05102040816326531,98,0.1,"Congo
Number of hits: 5
Number of articles: 98
Number of hits per article: 0.1"
COG,Congo,4,2000,0.037037037037037035,108,0,"Congo
Number of hits: 4
Number of articles: 108
Number of hits per article: 0"
COG,Congo,12,2001,0.008516678495386799,1409,0,"Congo
Number of hits: 12
Number of articles: 1409
Number of hits per article: 0"
COG,Congo,6,2002,0.01090909090909091,550,0,"Congo
Number of hits: 6
Number of articles: 550
Number of hits per article: 0"
COG,Congo,2,2003,0.007874015748031496,254,0,"Congo
Number of hits: 2
Number of articles: 254
Number of hits per article: 0"
COG,Congo,4,2006,0.011560693641618497,346,0,"Congo
Number of hits: 4
Number of articles: 346
Number of hits per article: 0"
COG,Congo,2,2007,0.004158004158004158,481,0,"Congo
Number of hits: 2
Number of articles: 481
Number of hits per article: 0"
COG,Congo,3,2008,0.005226480836236934,574,0,"Congo
Number of hits: 3
Number of articles: 574
Number of hits per article: 0"
COG,Congo,4,2009,0.005698005698005698,702,0,"Congo
Number of hits: 4
Number of articles: 702
Number of hits per article: 0"
COG,Congo,3,2010,0.0041265474552957355,727,0,"Congo
Number of hits: 3
Number of articles: 727
Number of hits per article: 0"
COG,Congo,5,2011,0.009900990099009901,505,0,"Congo
Number of hits: 5
Number of articles: 505
Number of hits per article: 0"
COG,Congo,2,2012,0.004728132387706856,423,0,"Congo
Number of hits: 2
Number of articles: 423
Number of hits per article: 0"
COG,Congo,5,2013,0.011547344110854504,433,0,"Congo
Number of hits: 5
Number of articles: 433
Number of hits per article: 0"
COG,Congo,4,2014,0.008113590263691683,493,0,"Congo
Number of hits: 4
Number of articles: 493
Number of hits per article: 0"
COG,Congo,3,2015,0.00872093023255814,344,0,"Congo
Number of hits: 3
Number of articles: 344
Number of hits per article: 0"
COG,Congo,1,2016,0.00423728813559322,236,0,"Congo
Number of hits: 1
Number of articles: 236
Number of hits per article: 0"
COG,Congo,1,2017,0.0049261083743842365,203,0,"Congo
Number of hits: 1
Number of articles: 203
Number of hits per article: 0"
COG,Congo,2,2019,0.014705882352941176,136,0,"Congo
Number of hits: 2
Number of articles: 136
Number of hits per article: 0"
COG,Congo,1,2021,0.001148105625717566,871,0,"Congo
Number of hits: 1
Number of articles: 871
Number of hits per article: 0"
COG,Congo,0,1996,0,1,0,"Congo
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
COG,Congo,0,1997,0,1,0,"Congo
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
COG,Congo,0,1998,0,22,0,"Congo
Number of hits: 0
Number of articles: 22
Number of hits per article: 0"
COG,Congo,0,2004,0,240,0,"Congo
Number of hits: 0
Number of articles: 240
Number of hits per article: 0"
COG,Congo,0,2005,0,147,0,"Congo
Number of hits: 0
Number of articles: 147
Number of hits per article: 0"
COG,Congo,0,2018,0,138,0,"Congo
Number of hits: 0
Number of articles: 138
Number of hits per article: 0"
COG,Congo,0,2020,0,167,0,"Congo
Number of hits: 0
Number of articles: 167
Number of hits per article: 0"
BDI,Burundi,2,1999,0.02040816326530612,98,0,"Burundi
Number of hits: 2
Number of articles: 98
Number of hits per article: 0"
BDI,Burundi,1,2000,0.009259259259259259,108,0,"Burundi
Number of hits: 1
Number of articles: 108
Number of hits per article: 0"
BDI,Burundi,2,2001,0.0014194464158978,1409,0,"Burundi
Number of hits: 2
Number of articles: 1409
Number of hits per article: 0"
BDI,Burundi,5,2012,0.01182033096926714,423,0,"Burundi
Number of hits: 5
Number of articles: 423
Number of hits per article: 0"
BDI,Burundi,5,2015,0.014534883720930232,344,0,"Burundi
Number of hits: 5
Number of articles: 344
Number of hits per article: 0"
BDI,Burundi,1,2016,0.00423728813559322,236,0,"Burundi
Number of hits: 1
Number of articles: 236
Number of hits per article: 0"
BDI,Burundi,1,2017,0.0049261083743842365,203,0,"Burundi
Number of hits: 1
Number of articles: 203
Number of hits per article: 0"
BDI,Burundi,0,1996,0,1,0,"Burundi
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
BDI,Burundi,0,1997,0,1,0,"Burundi
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
BDI,Burundi,0,1998,0,22,0,"Burundi
Number of hits: 0
Number of articles: 22
Number of hits per article: 0"
BDI,Burundi,0,2002,0,550,0,"Burundi
Number of hits: 0
Number of articles: 550
Number of hits per article: 0"
BDI,Burundi,0,2003,0,254,0,"Burundi
Number of hits: 0
Number of articles: 254
Number of hits per article: 0"
BDI,Burundi,0,2004,0,240,0,"Burundi
Number of hits: 0
Number of articles: 240
Number of hits per article: 0"
BDI,Burundi,0,2005,0,147,0,"Burundi
Number of hits: 0
Number of articles: 147
Number of hits per article: 0"
BDI,Burundi,0,2006,0,346,0,"Burundi
Number of hits: 0
Number of articles: 346
Number of hits per article: 0"
BDI,Burundi,0,2007,0,481,0,"Burundi
Number of hits: 0
Number of articles: 481
Number of hits per article: 0"
BDI,Burundi,0,2008,0,574,0,"Burundi
Number of hits: 0
Number of articles: 574
Number of hits per article: 0"
BDI,Burundi,0,2009,0,702,0,"Burundi
Number of hits: 0
Number of articles: 702
Number of hits per article: 0"
BDI,Burundi,0,2010,0,727,0,"Burundi
Number of hits: 0
Number of articles: 727
Number of hits per article: 0"
BDI,Burundi,0,2011,0,505,0,"Burundi
Number of hits: 0
Number of articles: 505
Number of hits per article: 0"
BDI,Burundi,0,2013,0,433,0,"Burundi
Number of hits: 0
Number of articles: 433
Number of hits per article: 0"
BDI,Burundi,0,2014,0,493,0,"Burundi
Number of hits: 0
Number of articles: 493
Number of hits per article: 0"
BDI,Burundi,0,2018,0,138,0,"Burundi
Number of hits: 0
Number of articles: 138
Number of hits per article: 0"
BDI,Burundi,0,2019,0,136,0,"Burundi
Number of hits: 0
Number of articles: 136
Number of hits per article: 0"
BDI,Burundi,0,2020,0,167,0,"Burundi
Number of hits: 0
Number of articles: 167
Number of hits per article: 0"
BDI,Burundi,0,2021,0,871,0,"Burundi
Number of hits: 0
Number of articles: 871
Number of hits per article: 0"
CHN,China,13,2000,0.12037037037037036,108,0.1,"China
Number of hits: 13
Number of articles: 108
Number of hits per article: 0.1"
CHN,China,149,2001,0.10574875798438609,1409,0.1,"China
Number of hits: 149
Number of articles: 1409
Number of hits per article: 0.1"
CHN,China,29,2002,0.05272727272727273,550,0.1,"China
Number of hits: 29
Number of articles: 550
Number of hits per article: 0.1"
CHN,China,18,2003,0.07086614173228346,254,0.1,"China
Number of hits: 18
Number of articles: 254
Number of hits per article: 0.1"
CHN,China,17,2004,0.07083333333333333,240,0.1,"China
Number of hits: 17
Number of articles: 240
Number of hits per article: 0.1"
CHN,China,14,2005,0.09523809523809523,147,0.1,"China
Number of hits: 14
Number of articles: 147
Number of hits per article: 0.1"
CHN,China,29,2006,0.0838150289017341,346,0.1,"China
Number of hits: 29
Number of articles: 346
Number of hits per article: 0.1"
CHN,China,23,2007,0.04781704781704782,481,0,"China
Number of hits: 23
Number of articles: 481
Number of hits per article: 0"
CHN,China,40,2008,0.06968641114982578,574,0.1,"China
Number of hits: 40
Number of articles: 574
Number of hits per article: 0.1"
CHN,China,38,2009,0.05413105413105413,702,0.1,"China
Number of hits: 38
Number of articles: 702
Number of hits per article: 0.1"
CHN,China,107,2010,0.14718019257221457,727,0.1,"China
Number of hits: 107
Number of articles: 727
Number of hits per article: 0.1"
CHN,China,57,2011,0.11287128712871287,505,0.1,"China
Number of hits: 57
Number of articles: 505
Number of hits per article: 0.1"
CHN,China,55,2012,0.13002364066193853,423,0.1,"China
Number of hits: 55
Number of articles: 423
Number of hits per article: 0.1"
CHN,China,38,2013,0.08775981524249422,433,0.1,"China
Number of hits: 38
Number of articles: 433
Number of hits per article: 0.1"
CHN,China,68,2014,0.13793103448275862,493,0.1,"China
Number of hits: 68
Number of articles: 493
Number of hits per article: 0.1"
CHN,China,45,2015,0.1308139534883721,344,0.1,"China
Number of hits: 45
Number of articles: 344
Number of hits per article: 0.1"
CHN,China,27,2016,0.11440677966101695,236,0.1,"China
Number of hits: 27
Number of articles: 236
Number of hits per article: 0.1"
CHN,China,58,2017,0.2857142857142857,203,0.3,"China
Number of hits: 58
Number of articles: 203
Number of hits per article: 0.3"
CHN,China,27,2018,0.1956521739130435,138,0.2,"China
Number of hits: 27
Number of articles: 138
Number of hits per article: 0.2"
CHN,China,50,2019,0.36764705882352944,136,0.4,"China
Number of hits: 50
Number of articles: 136
Number of hits per article: 0.4"
CHN,China,64,2020,0.38323353293413176,167,0.4,"China
Number of hits: 64
Number of articles: 167
Number of hits per article: 0.4"
CHN,China,303,2021,0.3478760045924225,871,0.3,"China
Number of hits: 303
Number of articles: 871
Number of hits per article: 0.3"
CHN,China,0,1996,0,1,0,"China
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
CHN,China,0,1997,0,1,0,"China
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
CHN,China,0,1998,0,22,0,"China
Number of hits: 0
Number of articles: 22
Number of hits per article: 0"
CHN,China,0,1999,0,98,0,"China
Number of hits: 0
Number of articles: 98
Number of hits per article: 0"
AFG,Afghanistan,3,1996,3,1,3,"Afghanistan
Number of hits: 3
Number of articles: 1
Number of hits per article: 3"
AFG,Afghanistan,2,1997,2,1,2,"Afghanistan
Number of hits: 2
Number of articles: 1
Number of hits per article: 2"
AFG,Afghanistan,104,1998,4.7272727272727275,22,4.7,"Afghanistan
Number of hits: 104
Number of articles: 22
Number of hits per article: 4.7"
AFG,Afghanistan,294,1999,3,98,3,"Afghanistan
Number of hits: 294
Number of articles: 98
Number of hits per article: 3"
AFG,Afghanistan,349,2000,3.2314814814814814,108,3.2,"Afghanistan
Number of hits: 349
Number of articles: 108
Number of hits per article: 3.2"
AFG,Afghanistan,4416,2001,3.134137686302342,1409,3.1,"Afghanistan
Number of hits: 4416
Number of articles: 1409
Number of hits per article: 3.1"
AFG,Afghanistan,1333,2002,2.423636363636364,550,2.4,"Afghanistan
Number of hits: 1333
Number of articles: 550
Number of hits per article: 2.4"
AFG,Afghanistan,624,2003,2.456692913385827,254,2.5,"Afghanistan
Number of hits: 624
Number of articles: 254
Number of hits per article: 2.5"
AFG,Afghanistan,530,2004,2.2083333333333335,240,2.2,"Afghanistan
Number of hits: 530
Number of articles: 240
Number of hits per article: 2.2"
AFG,Afghanistan,387,2005,2.63265306122449,147,2.6,"Afghanistan
Number of hits: 387
Number of articles: 147
Number of hits per article: 2.6"
AFG,Afghanistan,1062,2006,3.069364161849711,346,3.1,"Afghanistan
Number of hits: 1062
Number of articles: 346
Number of hits per article: 3.1"
AFG,Afghanistan,1190,2007,2.474012474012474,481,2.5,"Afghanistan
Number of hits: 1190
Number of articles: 481
Number of hits per article: 2.5"
AFG,Afghanistan,1911,2008,3.3292682926829267,574,3.3,"Afghanistan
Number of hits: 1911
Number of articles: 574
Number of hits per article: 3.3"
AFG,Afghanistan,2558,2009,3.6438746438746437,702,3.6,"Afghanistan
Number of hits: 2558
Number of articles: 702
Number of hits per article: 3.6"
AFG,Afghanistan,2589,2010,3.56121045392022,727,3.6,"Afghanistan
Number of hits: 2589
Number of articles: 727
Number of hits per article: 3.6"
AFG,Afghanistan,1541,2011,3.0514851485148515,505,3.1,"Afghanistan
Number of hits: 1541
Number of articles: 505
Number of hits per article: 3.1"
AFG,Afghanistan,1278,2012,3.021276595744681,423,3,"Afghanistan
Number of hits: 1278
Number of articles: 423
Number of hits per article: 3"
AFG,Afghanistan,1153,2013,2.6628175519630486,433,2.7,"Afghanistan
Number of hits: 1153
Number of articles: 433
Number of hits per article: 2.7"
AFG,Afghanistan,1197,2014,2.4279918864097363,493,2.4,"Afghanistan
Number of hits: 1197
Number of articles: 493
Number of hits per article: 2.4"
AFG,Afghanistan,856,2015,2.488372093023256,344,2.5,"Afghanistan
Number of hits: 856
Number of articles: 344
Number of hits per article: 2.5"
AFG,Afghanistan,630,2016,2.669491525423729,236,2.7,"Afghanistan
Number of hits: 630
Number of articles: 236
Number of hits per article: 2.7"
AFG,Afghanistan,541,2017,2.665024630541872,203,2.7,"Afghanistan
Number of hits: 541
Number of articles: 203
Number of hits per article: 2.7"
AFG,Afghanistan,344,2018,2.4927536231884058,138,2.5,"Afghanistan
Number of hits: 344
Number of articles: 138
Number of hits per article: 2.5"
AFG,Afghanistan,383,2019,2.8161764705882355,136,2.8,"Afghanistan
Number of hits: 383
Number of articles: 136
Number of hits per article: 2.8"
AFG,Afghanistan,427,2020,2.55688622754491,167,2.6,"Afghanistan
Number of hits: 427
Number of articles: 167
Number of hits per article: 2.6"
AFG,Afghanistan,3957,2021,4.543053960964409,871,4.5,"Afghanistan
Number of hits: 3957
Number of articles: 871
Number of hits per article: 4.5"
BTN,Bhutan,1,2012,0.002364066193853428,423,0,"Bhutan
Number of hits: 1
Number of articles: 423
Number of hits per article: 0"
BTN,Bhutan,0,1996,0,1,0,"Bhutan
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
BTN,Bhutan,0,1997,0,1,0,"Bhutan
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
BTN,Bhutan,0,1998,0,22,0,"Bhutan
Number of hits: 0
Number of articles: 22
Number of hits per article: 0"
BTN,Bhutan,0,1999,0,98,0,"Bhutan
Number of hits: 0
Number of articles: 98
Number of hits per article: 0"
BTN,Bhutan,0,2000,0,108,0,"Bhutan
Number of hits: 0
Number of articles: 108
Number of hits per article: 0"
BTN,Bhutan,0,2001,0,1409,0,"Bhutan
Number of hits: 0
Number of articles: 1409
Number of hits per article: 0"
BTN,Bhutan,0,2002,0,550,0,"Bhutan
Number of hits: 0
Number of articles: 550
Number of hits per article: 0"
BTN,Bhutan,0,2003,0,254,0,"Bhutan
Number of hits: 0
Number of articles: 254
Number of hits per article: 0"
BTN,Bhutan,0,2004,0,240,0,"Bhutan
Number of hits: 0
Number of articles: 240
Number of hits per article: 0"
BTN,Bhutan,0,2005,0,147,0,"Bhutan
Number of hits: 0
Number of articles: 147
Number of hits per article: 0"
BTN,Bhutan,0,2006,0,346,0,"Bhutan
Number of hits: 0
Number of articles: 346
Number of hits per article: 0"
BTN,Bhutan,0,2007,0,481,0,"Bhutan
Number of hits: 0
Number of articles: 481
Number of hits per article: 0"
BTN,Bhutan,0,2008,0,574,0,"Bhutan
Number of hits: 0
Number of articles: 574
Number of hits per article: 0"
BTN,Bhutan,0,2009,0,702,0,"Bhutan
Number of hits: 0
Number of articles: 702
Number of hits per article: 0"
BTN,Bhutan,0,2010,0,727,0,"Bhutan
Number of hits: 0
Number of articles: 727
Number of hits per article: 0"
BTN,Bhutan,0,2011,0,505,0,"Bhutan
Number of hits: 0
Number of articles: 505
Number of hits per article: 0"
BTN,Bhutan,0,2013,0,433,0,"Bhutan
Number of hits: 0
Number of articles: 433
Number of hits per article: 0"
BTN,Bhutan,0,2014,0,493,0,"Bhutan
Number of hits: 0
Number of articles: 493
Number of hits per article: 0"
BTN,Bhutan,0,2015,0,344,0,"Bhutan
Number of hits: 0
Number of articles: 344
Number of hits per article: 0"
BTN,Bhutan,0,2016,0,236,0,"Bhutan
Number of hits: 0
Number of articles: 236
Number of hits per article: 0"
BTN,Bhutan,0,2017,0,203,0,"Bhutan
Number of hits: 0
Number of articles: 203
Number of hits per article: 0"
BTN,Bhutan,0,2018,0,138,0,"Bhutan
Number of hits: 0
Number of articles: 138
Number of hits per article: 0"
BTN,Bhutan,0,2019,0,136,0,"Bhutan
Number of hits: 0
Number of articles: 136
Number of hits per article: 0"
BTN,Bhutan,0,2020,0,167,0,"Bhutan
Number of hits: 0
Number of articles: 167
Number of hits per article: 0"
BTN,Bhutan,0,2021,0,871,0,"Bhutan
Number of hits: 0
Number of articles: 871
Number of hits per article: 0"
CHL,Chile,7,2001,0.0049680624556423,1409,0,"Chile
Number of hits: 7
Number of articles: 1409
Number of hits per article: 0"
CHL,Chile,3,2002,0.005454545454545455,550,0,"Chile
Number of hits: 3
Number of articles: 550
Number of hits per article: 0"
CHL,Chile,2,2003,0.007874015748031496,254,0,"Chile
Number of hits: 2
Number of articles: 254
Number of hits per article: 0"
CHL,Chile,1,2008,0.0017421602787456446,574,0,"Chile
Number of hits: 1
Number of articles: 574
Number of hits per article: 0"
CHL,Chile,3,2010,0.0041265474552957355,727,0,"Chile
Number of hits: 3
Number of articles: 727
Number of hits per article: 0"
CHL,Chile,2,2011,0.0039603960396039604,505,0,"Chile
Number of hits: 2
Number of articles: 505
Number of hits per article: 0"
CHL,Chile,1,2012,0.002364066193853428,423,0,"Chile
Number of hits: 1
Number of articles: 423
Number of hits per article: 0"
CHL,Chile,3,2013,0.006928406466512702,433,0,"Chile
Number of hits: 3
Number of articles: 433
Number of hits per article: 0"
CHL,Chile,1,2014,0.002028397565922921,493,0,"Chile
Number of hits: 1
Number of articles: 493
Number of hits per article: 0"
CHL,Chile,2,2016,0.00847457627118644,236,0,"Chile
Number of hits: 2
Number of articles: 236
Number of hits per article: 0"
CHL,Chile,3,2018,0.021739130434782608,138,0,"Chile
Number of hits: 3
Number of articles: 138
Number of hits per article: 0"
CHL,Chile,0,1996,0,1,0,"Chile
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
CHL,Chile,0,1997,0,1,0,"Chile
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
CHL,Chile,0,1998,0,22,0,"Chile
Number of hits: 0
Number of articles: 22
Number of hits per article: 0"
CHL,Chile,0,1999,0,98,0,"Chile
Number of hits: 0
Number of articles: 98
Number of hits per article: 0"
CHL,Chile,0,2000,0,108,0,"Chile
Number of hits: 0
Number of articles: 108
Number of hits per article: 0"
CHL,Chile,0,2004,0,240,0,"Chile
Number of hits: 0
Number of articles: 240
Number of hits per article: 0"
CHL,Chile,0,2005,0,147,0,"Chile
Number of hits: 0
Number of articles: 147
Number of hits per article: 0"
CHL,Chile,0,2006,0,346,0,"Chile
Number of hits: 0
Number of articles: 346
Number of hits per article: 0"
CHL,Chile,0,2007,0,481,0,"Chile
Number of hits: 0
Number of articles: 481
Number of hits per article: 0"
CHL,Chile,0,2009,0,702,0,"Chile
Number of hits: 0
Number of articles: 702
Number of hits per article: 0"
CHL,Chile,0,2015,0,344,0,"Chile
Number of hits: 0
Number of articles: 344
Number of hits per article: 0"
CHL,Chile,0,2017,0,203,0,"Chile
Number of hits: 0
Number of articles: 203
Number of hits per article: 0"
CHL,Chile,0,2019,0,136,0,"Chile
Number of hits: 0
Number of articles: 136
Number of hits per article: 0"
CHL,Chile,0,2020,0,167,0,"Chile
Number of hits: 0
Number of articles: 167
Number of hits per article: 0"
CHL,Chile,0,2021,0,871,0,"Chile
Number of hits: 0
Number of articles: 871
Number of hits per article: 0"
TCD,Chad,1,2003,0.003937007874015748,254,0,"Chad
Number of hits: 1
Number of articles: 254
Number of hits per article: 0"
TCD,Chad,1,2009,0.0014245014245014246,702,0,"Chad
Number of hits: 1
Number of articles: 702
Number of hits per article: 0"
TCD,Chad,2,2011,0.0039603960396039604,505,0,"Chad
Number of hits: 2
Number of articles: 505
Number of hits per article: 0"
TCD,Chad,1,2013,0.0023094688221709007,433,0,"Chad
Number of hits: 1
Number of articles: 433
Number of hits per article: 0"
TCD,Chad,3,2015,0.00872093023255814,344,0,"Chad
Number of hits: 3
Number of articles: 344
Number of hits per article: 0"
TCD,Chad,1,2020,0.005988023952095809,167,0,"Chad
Number of hits: 1
Number of articles: 167
Number of hits per article: 0"
TCD,Chad,0,1996,0,1,0,"Chad
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
TCD,Chad,0,1997,0,1,0,"Chad
Number of hits: 0
Number of articles: 1
Number of hits per article: 0"
TCD,Chad,0,1998,0,22,0,"Chad
Number of hits: 0
Number of articles: 22
Number of hits per article: 0"
TCD,Chad,0,1999,0,98,0,"Chad
Number of hits: 0
Number of articles: 98
Number of hits per article: 0"
TCD,Chad,0,2000,0,108,0,"Chad
Number of hits: 0
Number of articles: 108
Number of hits per article: 0"
TCD,Chad,0,2001,0,1409,0,"Chad
Number of hits: 0
Number of articles: 1409
Number of hits per article: 0"
TCD,Chad,0,2002,0,550,0,"Chad
Number of hits: 0
Number of articles: 550
Number of hits per article: 0"
TCD,Chad,0,2004,0,240,0,"Chad
Number of hits: 0
Number of articles: 240
Number of hits per article: 0"
TCD,Chad,0,2005,0,147,0,"Chad
Number of hits: 0
Number of articles: 147
Number of hits per article: 0"
TCD,Chad,0,2006,0,346,0,"Chad
Number of hits: 0
Number of articles: 346
Number of hits per article: 0"
TCD,Chad,0,2007,0,481,0,"Chad
Number of hits: 0
Number of articles: 481
Number of hits per article: 0"
TCD,Chad,0,2008,0,574,0,"Chad
Number of hits: 0
Number of articles: 574
Number of hits per article: 0"
TCD,Chad,0,2010,0,727,0,"Chad
Number of hits: 0
Number of articles: 727
Number of hits per article: 0"
TCD,Chad,0,2012,0,423,0,"Chad
Number of hits: 0
Number of articles: 423
Number of hits per article: 0"
TCD,Chad,0,2014,0,493,0,"Chad
Number of hits: 0
Number of articles: 493
Number of hits per article: 0"
TCD,Chad,0,2016,0,236,0,"Chad
Number of hits: 0
Number of articles: 236
Number of hits per article: 0"
TCD,Chad,0,2017,0,203,0,"Chad
Number of hits: 0
Number of articles: 203
Number of hits per article: 0"
TCD,Chad,0,2018,0,138,0,"Chad
Number of hits: 0
Number of articles: 138
Number of hits per article: 0"
TCD,Chad,0,2019,0,136,0,"Chad
Number of hits: 0
Number of articles: 136
Number of hits per article: 0"
TCD,Chad,0,2021,0,871,0,"Chad
Number of hits: 0
Number of articles: 871
Number of hits per article: 0"
COL,Colombia,1,2000,0.009259259259259259,108,0,"Colombia
Number of hits: 1
Number of articles: 108
Number of hits per article: 0"
COL,Colombia,6,2001,0.0042583392476933995,1409,0,"Colombia
Number of hits: 6
Number of articles: 1409
Number of hits per article: 0"
COL,Colombia,3,2003,0.011811023622047244,254,0,"Colombia
Number of hits: 3
Number of articles: 254
Number of hits per article: 0"
COL,Colombia,2,2004,0.008333333333333333,240,0,"Colombia
Number of hits: 2
Number of articles: 240
Number of hits per article: 0"
COL,Colombia,1,2005,0.006802721088435374,147,0,"Colombia
Number of hits: 1
Number of articles: 147
Number of hits per article: 0"
COL,Colombia,2,2006,0.005780346820809248,346,0,"Colombia
Number of hits: 2
Number of articles: 346
Number of hits per article: 0"
COL,Colombia,2,2007,0.004158004158004158,481,0,"Colombia
Number of hits: 2
Number of articles: 481
Number of hits per article: 0"
COL,Colombia,12,2008,0.020905923344947737,574,0,"Colombia
Number of hits: 12
Number of articles: 574
Number of hits per article: 0"
COL,Colombia,8,2009,0.011396011396011397,702,0,"Colombia
Number of hits: 8
Number of articles: 702
Number of hits per article: 0"
COL,Colombia,1,2010,0.001375515818431912,727,0,"Colombia
Number of hits: 1
Number of articles: 727
Number of hits per article: 0"
COL,Colombia,2,2011,0.0039603960396039604,505,0,"Colombia
Number of hits: 2
Number of articles: 505
Number of hits per article: 0"
COL,Colombia,6,2012,0.014184397163120567,423,0,"Colombia
Number of hits: 6
Number of articles: 423
Number of hits per article: 0"
COL,Colombia,4,2013,0.009237875288683603,433,0,"Colombia
Number of hits: 4
Number of articles: 433
Number of hits per article: 0"
COL,Colombia,3,2014,0.006085192697768763,493,0,"Colombia
Number of hits: 3
Number of articles: 493
Number of hits per article: 0"
COL,Colombia,4,2015,0.011627906976744186,344,0,"Colombia
Number of hits: 4
Number of articles: 344
Number of hits per article: 0"
COL,Colombia,5,2016,0.0211864406779661,236,0,"Colombia
Number of hits: 5
Number of articles: 236
Number of hits per article: 0"
COL,Colombia,5,2017,0.024630541871921183,203,0,"Colombia
Number of hits: 5
Number of articles: 203
Number of hits per article: 0"
COL,Colombia,2,2018,0.014492753623188406,138,0,"Colombia
Number of hits: 2
Number of articles: 138
Number of hits per article: 0"
COL,Colombia,1,2019,0.007352941176470588,136,0,"Colombia
Number of hits: 1
Number of articles: 136
Number of hits per article: 0"
