word,count,FAC,date,article_index
Guantánamo_2001-12-28_2990,2,Guantánamo,2001-12-28,2990
Guantánamo_2010-01-06_13642,2,Guantánamo,2010-01-06,13642
Science_2010-06-18_14091,2,Science,2010-06-18,14091
Helmand_2019-05-15_19310,2,Helmand,2019-05-15,19310
Avenue_2019-09-08_19502,2,Avenue,2019-09-08,19502
Hall_2010-06-18_14091,2,Hall,2010-06-18,14091
Kabul_2007-01-21_8934,2,Kabul,2007-01-21,8934
Alitalia_2010-02-24_13805,2,Alitalia,2010-02-24,13805
Center_2006-10-20_8541,2,Center,2006-10-20,8541
City_2006-10-20_8541,2,City,2006-10-20,8541
Hall_2007-01-21_8940,2,Hall,2007-01-21,8940
Fort_2010-06-26_14125,2,Fort,2010-06-26,14125
Background_2019-01-30_19121,2,Background,2019-01-30,19121
Plan_2010-06-25_14121,2,Plan,2010-06-25,14121
Background_2019-01-31_19123,2,Background,2019-01-31,19123
Vatican_2019-02-05_19137,2,Vatican,2019-02-05,19137
Guantánamo_2006-10-15_8506,2,Guantánamo,2006-10-15,8506
Guantánamo_2006-10-15_8508,2,Guantánamo,2006-10-15,8508
City_2007-01-21_8940,2,City,2007-01-21,8940
Vatican_2019-02-06_19141,2,Vatican,2019-02-06,19141
Road_2001-12-09_2668,2,Road,2001-12-09,2668
Wall_2007-04-15_9300,2,Wall,2007-04-15,9300
Province_2019-05-15_19310,2,Province,2019-05-15,19310
Kunduz_2019-07-04_19390,2,Kunduz,2019-07-04,19390
Bleecker_2010-06-18_14091,2,Bleecker,2010-06-18,14091
Theater_2006-10-20_8541,2,Theater,2006-10-20,8541
Guantánamo_2010-03-06_13826,2,Guantánamo,2010-03-06,13826
Broadway_2010-06-18_14091,2,Broadway,2010-06-18,14091
Qala_2019-07-04_19390,2,Qala,2019-07-04,19390
Broadway_2019-02-12_19158,2,Broadway,2019-02-12,19158
Berlin_2002-04-28_3942,2,Berlin,2002-04-28,3942
Guantánamo_2002-01-27_3328,2,Guantánamo,2002-01-27,3328
Guantánamo_2005-01-19_6439,2,Guantánamo,2005-01-19,6439
Delta_2003-04-24_4977,2,Delta,2003-04-24,4977
Bagram_2003-04-26_4981,2,Bagram,2003-04-26,4981
Air_2003-04-26_4981,2,Air,2003-04-26,4981
Base_2003-04-26_4981,2,Base,2003-04-26,4981
Bastion_2015-08-29_17417,2,Bastion,2015-08-29,17417
Guantánamo_2015-08-14_17400,2,Guantánamo,2015-08-14,17400
Normanton_2003-05-12_5025,2,Normanton,2003-05-12,5025
Hill_2003-05-12_5025,2,Hill,2003-05-12,5025
Finsbury_2003-05-12_5025,2,Finsbury,2003-05-12,5025
Park_2003-05-12_5025,2,Park,2003-05-12,5025
Ariana_2013-03-13_16041,2,Ariana,2013-03-13,16041
Square_2013-03-13_16041,2,Square,2013-03-13,16041
Guantánamo_2005-01-12_6424,2,Guantánamo,2005-01-12,6424
Bay_2005-01-08_6413,2,Bay,2005-01-08,6413
Ghraib_2005-01-06_6410,2,Ghraib,2005-01-06,6410
Camp_2003-04-24_4977,2,Camp,2003-04-24,4977
Bay_2005-01-19_6439,2,Bay,2005-01-19,6439
Abu_2004-10-11_6229,2,Abu,2004-10-11,6229
America_2003-04-21_4969,2,America,2003-04-21,4969
Bronx_2015-09-25_17460,2,Bronx,2015-09-25,17460
Family_2015-09-25_17460,2,Family,2015-09-25,17460
Guantánamo_2005-03-13_6518,2,Guantánamo,2005-03-13,6518
A1_2003-04-04_4923,2,A1,2003-04-04,4923
Building_2015-09-25_17460,2,Building,2015-09-25,17460
Brooklyn_2015-09-25_17460,2,Brooklyn,2015-09-25,17460
Baghdad_2003-04-06_4934,2,Baghdad,2003-04-06,4934
Ghraib_2005-02-26_6499,2,Ghraib,2005-02-26,6499
Abu_2005-02-26_6499,2,Abu,2005-02-26,6499
Camp_2013-01-27_15981,2,Camp,2013-01-27,15981
Leatherneck_2013-01-27_15981,2,Leatherneck,2013-01-27,15981
Kennedy_2013-02-01_15987,2,Kennedy,2013-02-01,15987
Center_2013-02-01_15987,2,Center,2013-02-01,15987
Bay_2005-01-23_6448,2,Bay,2005-01-23,6448
Rome_2003-04-21_4969,2,Rome,2003-04-21,4969
Abu_2005-01-06_6410,2,Abu,2005-01-06,6410
Guantánamo_2005-01-06_6410,2,Guantánamo,2005-01-06,6410
England_2015-06-27_17325,2,England,2015-06-27,17325
Scholarship_2004-11-17_6341,2,Scholarship,2004-11-17,6341
Gwadar_2015-04-22_17259,2,Gwadar,2015-04-22,17259
A25_2003-08-15_5163,2,A25,2003-08-15,5163
Hubble_2003-08-15_5163,2,Hubble,2003-08-15,5163
Fort_2013-05-14_16142,2,Fort,2013-05-14,16142
Greene_2013-05-14_16142,2,Greene,2013-05-14,16142
Baghdad_2003-08-25_5178,2,Baghdad,2003-08-25,5178
Ramadi_2003-08-25_5178,2,Ramadi,2003-08-25,5178
Tikrit_2003-08-25_5178,2,Tikrit,2003-08-25,5178
Le_2003-08-30_5190,2,Le,2003-08-30,5190
Monde_2003-08-30_5190,2,Monde,2003-08-30,5190
Hezb_2013-05-22_16158,2,Hezb,2013-05-22,16158
Islami_2013-05-22_16158,2,Islami,2013-05-22,16158
Times_2013-05-23_16162,2,Times,2013-05-23,16162
Ghraib_2004-10-11_6229,2,Ghraib,2004-10-11,6229
David_2015-03-24_17220,2,David,2015-03-24,17220
Gecko_2013-05-13_16135,2,Gecko,2013-05-13,16135
Bay_2004-10-24_6289,2,Bay,2004-10-24,6289
Camp_2013-05-13_16135,2,Camp,2013-05-13,16135
west_2015-06-04_17305,2,west,2015-06-04,17305
Camp_2003-06-24_5087,2,Camp,2003-06-24,5087
David_2003-06-24_5087,2,David,2003-06-24,5087
Air_2015-06-06_17309,2,Air,2015-06-06,17309
National_2004-11-17_6341,2,National,2004-11-17,6341
Easley_2004-11-17_6341,2,Easley,2004-11-17,6341
Guantánamo_2013-04-10_16077,2,Guantánamo,2013-04-10,16077
Bay_2004-11-10_6331,2,Bay,2004-11-10,6331
St._2015-05-09_17283,2,St.,2015-05-09,17283
Guantanamo_2004-11-10_6331,2,Guantanamo,2004-11-10,6331
Guantánamo_2004-11-08_6329,2,Guantánamo,2004-11-08,6329
Guantánamo_2015-06-01_17299,2,Guantánamo,2015-06-01,17299
Palace_2015-05-13_17284,2,Palace,2015-05-13,17284
Park_2015-05-13_17284,2,Park,2015-05-13,17284
Joseph_2015-05-09_17283,2,Joseph,2015-05-09,17283
River_2015-09-25_17460,2,River,2015-09-25,17460
Parkway_2015-09-25_17460,2,Parkway,2015-09-25,17460
Fordham_2015-09-25_17460,2,Fordham,2015-09-25,17460
Salerno_2005-05-20_6658,2,Salerno,2005-05-20,6658
Fort_2002-12-28_4695,2,Fort,2002-12-28,4695
Benning_2002-12-28_4695,2,Benning,2002-12-28,4695
Avenue_2015-10-15_17534,2,Avenue,2015-10-15,17534
Marketplace_2005-05-29_6674,2,Marketplace,2005-05-29,6674
Province_2012-10-08_15798,2,Province,2012-10-08,15798
center_2005-05-25_6669,2,center,2005-05-25,6669
Andijon_2005-05-25_6669,2,Andijon,2005-05-25,6669
Ruby_2003-01-30_4747,2,Ruby,2003-01-30,4747
Fort_2012-10-16_15821,2,Fort,2012-10-16,15821
Worth_2012-10-16_15821,2,Worth,2012-10-16,15821
Fort_2012-10-16_15822,2,Fort,2012-10-16,15822
Resolution_2003-02-05_4763,2,Resolution,2003-02-05,4763
Worth_2012-10-16_15822,2,Worth,2012-10-16,15822
Bay_2005-05-21_6660,2,Bay,2005-05-21,6660
Salerno_2005-05-20_6659,2,Salerno,2005-05-20,6659
Guantánamo_2005-05-30_6679,2,Guantánamo,2005-05-30,6679
La_2015-10-22_17548,2,La,2015-10-22,17548
Bay_2002-12-18_4683,2,Bay,2002-12-18,4683
Road_2012-09-15_15766,2,Road,2012-09-15,15766
Udeid_2002-12-01_4643,2,Udeid,2002-12-01,4643
Bastion_2012-09-15_15763,2,Bastion,2012-09-15,15763
Camp_2012-09-15_15764,2,Camp,2012-09-15,15764
Vatican_2005-06-18_6723,2,Vatican,2005-06-18,6723
Guantánamo_2005-06-16_6718,2,Guantánamo,2005-06-16,6718
Ariana_2012-09-15_15766,2,Ariana,2012-09-15,15766
35th_2015-10-29_17560,2,35th,2015-10-29,17560
Guantanamo_2002-12-18_4683,2,Guantanamo,2002-12-18,4683
Dargis_2015-10-29_17560,2,Dargis,2015-10-29,17560
Airport_2012-09-18_15772,2,Airport,2012-09-18,15772
Guantánamo_2005-06-05_6698,2,Guantánamo,2005-06-05,6698
Road_2012-09-18_15772,2,Road,2012-09-18,15772
Avenue_2015-10-22_17550,2,Avenue,2015-10-22,17550
★_2015-10-22_17550,2,★,2015-10-22,17550
Camp_2005-05-20_6659,2,Camp,2005-05-20,6659
Camp_2005-05-20_6658,2,Camp,2005-05-20,6658
Fort_2005-03-13_6524,2,Fort,2005-03-13,6524
Helmand_2012-10-18_15825,2,Helmand,2012-10-18,15825
Guantánamo_2005-04-08_6575,2,Guantánamo,2005-04-08,6575
Death_2015-09-28_17465,2,Death,2015-09-28,17465
Cathedral_2015-09-26_17463,2,Cathedral,2015-09-26,17463
Base_2005-03-29_6556,2,Base,2005-03-29,6556
Air_2005-03-29_6556,2,Air,2005-03-29,6556
Air_2012-12-13_15904,2,Air,2012-12-13,15904
Hall_2015-09-26_17463,2,Hall,2015-09-26,17463
Bay_2003-03-25_4879,2,Bay,2003-03-25,4879
Wall_2005-03-24_6542,2,Wall,2005-03-24,6542
Berlin_2005-03-24_6542,2,Berlin,2005-03-24,6542
Peshawar_2012-12-17_15907,2,Peshawar,2012-12-17,15907
airport_2012-12-17_15907,2,airport,2012-12-17,15907
Broadway_2015-09-25_17460,2,Broadway,2015-09-25,17460
Wood_2005-03-13_6524,2,Wood,2005-03-13,6524
Leonard_2005-03-13_6524,2,Leonard,2005-03-13,6524
Qala_2005-04-10_6577,2,Qala,2005-04-10,6577
Nau_2005-04-10_6577,2,Nau,2005-04-10,6577
Vatican_2015-09-30_17474,2,Vatican,2015-09-30,17474
Chowk_2015-10-06_17499,2,Chowk,2015-10-06,17499
Bridge_2015-10-13_17519,2,Bridge,2015-10-13,17519
River_2012-10-18_15825,2,River,2012-10-18,15825
Bay_2005-05-17_6645,2,Bay,2005-05-17,6645
Guantánamo_2005-05-17_6645,2,Guantánamo,2005-05-17,6645
Avenue_2015-10-09_17512,2,Avenue,2015-10-09,17512
Guantánamo_2005-05-16_6640,2,Guantánamo,2005-05-16,6640
Square_2015-10-05_17496,2,Square,2015-10-05,17496
Broadway_2003-03-14_4843,2,Broadway,2003-03-14,4843
Cinema_2015-10-05_17496,2,Cinema,2015-10-05,17496
Province_2015-10-04_17493,2,Province,2015-10-04,17493
Guantanamo_2005-05-11_6627,2,Guantanamo,2005-05-11,6627
Guantánamo_2003-03-09_4834,2,Guantánamo,2003-03-09,4834
Bay_2003-03-09_4834,2,Bay,2003-03-09,4834
Air_2003-03-12_4840,2,Air,2003-03-12,4840
Camp_2015-03-24_17220,2,Camp,2015-03-24,17220
Square_2013-05-23_16162,2,Square,2013-05-23,16162
Square_2010-09-18_14385,2,Square,2010-09-18,14385
Cropper_2004-05-23_5829,2,Cropper,2004-05-23,5829
Bay_2004-05-19_5820,2,Bay,2004-05-19,5820
Guantánamo_2004-05-19_5820,2,Guantánamo,2004-05-19,5820
Guantánamo_2014-06-08_16747,2,Guantánamo,2014-06-08,16747
airport_2014-06-08_16746,2,airport,2014-06-08,16746
Karachi_2014-06-08_16746,2,Karachi,2014-06-08,16746
Bay_2004-05-15_5816,2,Bay,2004-05-15,5816
Bay_2014-06-07_16743,2,Bay,2014-06-07,16743
Guantánamo_2004-03-08_5628,2,Guantánamo,2004-03-08,5628
Bay_2014-06-07_16741,2,Bay,2014-06-07,16741
Guantánamo_2014-06-07_16741,2,Guantánamo,2014-06-07,16741
Guantánamo_2004-05-15_5816,2,Guantánamo,2004-05-15,5816
Camp_2004-05-12_5811,2,Camp,2004-05-12,5811
Museum_2014-02-06_16525,2,Museum,2014-02-06,16525
Modern_2014-02-06_16525,2,Modern,2014-02-06,16525
Art_2014-02-06_16525,2,Art,2014-02-06,16525
Camp_2004-05-23_5829,2,Camp,2004-05-23,5829
Avenue_2014-06-09_16752,2,Avenue,2014-06-09,16752
Camp_2004-10-11_6229,2,Camp,2004-10-11,6229
Avenue_2014-01-24_16507,2,Avenue,2014-01-24,16507
Base_2014-01-02_16473,2,Base,2014-01-02,16473
Camp_2004-06-21_5907,2,Camp,2004-06-21,5907
Palace_2004-06-17_5895,2,Palace,2004-06-17,5895
Guantánamo_2014-06-27_16809,2,Guantánamo,2014-06-27,16809
Base_2014-01-15_16493,2,Base,2014-01-15,16493
Bay_2004-06-11_5874,2,Bay,2004-06-11,5874
Dargis_2014-01-16_16498,2,Dargis,2014-01-16,16498
Avenue_2004-02-13_5569,2,Avenue,2004-02-13,5569
East_2004-02-13_5569,2,East,2004-02-13,5569
Street_2004-02-13_5569,2,Street,2004-02-13,5569
Nau_2004-06-03_5853,2,Nau,2004-06-03,5853
Qala_2004-06-03_5853,2,Qala,2004-06-03,5853
airport_2014-06-12_16768,2,airport,2014-06-12,16768
Karachi_2014-06-12_16768,2,Karachi,2014-06-12,16768
Airport_2014-06-10_16753,2,Airport,2014-06-10,16753
Grand_2004-04-30_5791,2,Grand,2004-04-30,5791
Guantánamo_2004-03-12_5635,2,Guantánamo,2004-03-12,5635
Bay_2004-03-12_5635,2,Bay,2004-03-12,5635
Bay_2014-06-05_16722,2,Bay,2014-06-05,16722
Square_2014-03-06_16566,2,Square,2014-03-06,16566
Venus_2004-04-20_5764,2,Venus,2004-04-20,5764
Birth_2004-04-20_5764,2,Birth,2004-04-20,5764
Guantánamo_2004-04-19_5760,2,Guantánamo,2004-04-19,5760
Los_2004-03-24_5683,2,Los,2004-03-24,5683
Angeles_2004-03-24_5683,2,Angeles,2004-03-24,5683
International_2004-03-24_5683,2,International,2004-03-24,5683
Brooklyn_2004-03-26_5688,2,Brooklyn,2004-03-26,5688
Henderson_2014-05-08_16661,2,Henderson,2014-05-08,16661
Street_2014-05-08_16661,2,Street,2014-05-08,16661
Knox_2014-05-08_16661,2,Knox,2014-05-08,16661
Guantanamo_2004-04-12_5738,2,Guantanamo,2004-04-12,5738
Guantánamo_2014-04-21_16634,2,Guantánamo,2014-04-21,16634
Mir_2014-04-19_16632,2,Mir,2014-04-19,16632
America_2004-04-04_5718,2,America,2004-04-04,5718
Bay_2004-04-21_5768,2,Bay,2004-04-21,5768
Arizona_2004-04-23_5771,2,Arizona,2004-04-23,5771
Guantánamo_2014-05-31_16694,2,Guantánamo,2014-05-31,16694
Broadway_2014-02-27_16552,2,Broadway,2014-02-27,16552
Guantánamo_2014-06-05_16722,2,Guantánamo,2014-06-05,16722
Highway_2014-02-16_16536,2,Highway,2014-02-16,16536
Holden_2014-02-20_16541,2,Holden,2014-02-20,16541
Avenue_2014-02-20_16541,2,Avenue,2014-02-20,16541
Second_2014-02-20_16541,2,Second,2014-02-20,16541
Guantánamo_2014-06-03_16705,2,Guantánamo,2014-06-03,16705
★_2014-02-27_16552,2,★,2014-02-27,16552
Bay_2014-05-31_16694,2,Bay,2014-05-31,16694
Tillman_2004-04-24_5773,2,Tillman,2004-04-24,5773
State_2004-04-24_5773,2,State,2004-04-24,5773
Arizona_2004-04-24_5773,2,Arizona,2004-04-24,5773
Guantánamo_2004-03-21_5662,2,Guantánamo,2004-03-21,5662
Tillman_2004-04-23_5771,2,Tillman,2004-04-23,5771
State_2004-04-23_5771,2,State,2004-04-23,5771
Air_2014-01-02_16473,2,Air,2014-01-02,16473
Bagram_2014-01-02_16473,2,Bagram,2014-01-02,16473
Uighurs_2013-12-31_16472,2,Uighurs,2013-12-31,16472
Bay_2004-08-27_6086,2,Bay,2004-08-27,6086
Holland_2003-10-12_5282,2,Holland,2003-10-12,5282
Kennedy_2003-10-12_5282,2,Kennedy,2003-10-12,5282
Karachi_2013-07-01_16224,2,Karachi,2013-07-01,16224
Electricity_2013-07-01_16224,2,Electricity,2013-07-01,16224
Supply_2013-07-01_16224,2,Supply,2013-07-01,16224
Guantánamo_2004-09-17_6143,2,Guantánamo,2004-09-17,6143
Fort_2013-07-02_16227,2,Fort,2013-07-02,16227
Benning_2013-07-02_16227,2,Benning,2013-07-02,16227
Games_2015-01-18_17122,2,Games,2015-01-18,17122
Tiger_2004-09-10_6126,2,Tiger,2004-09-10,6126
Camp_2004-09-10_6126,2,Camp,2004-09-10,6126
Guantanamo_2003-10-27_5307,2,Guantanamo,2003-10-27,5307
Gitmo_2015-01-06_17104,2,Gitmo,2015-01-06,17104
Guantánamo_2015-01-06_17104,2,Guantánamo,2015-01-06,17104
Ramadi_2004-08-29_6092,2,Ramadi,2004-08-29,6092
Guantánamo_2003-10-11_5277,2,Guantánamo,2003-10-11,5277
Hood_2015-02-07_17145,2,Hood,2015-02-07,17145
Guantánamo_2004-09-23_6159,2,Guantánamo,2004-09-23,6159
airport_2013-06-10_16190,2,airport,2013-06-10,16190
California_2015-03-20_17213,2,California,2015-03-20,17213
Pearl_2003-09-21_5237,2,Pearl,2003-09-21,5237
Guantánamo_2003-09-24_5247,2,Guantánamo,2003-09-24,5247
Bay_2003-09-24_5247,2,Bay,2003-09-24,5247
Qasaba_2013-06-10_16190,2,Qasaba,2013-06-10,16190
Road_2013-06-10_16190,2,Road,2013-06-10,16190
Cuba_2003-10-01_5259,2,Cuba,2003-10-01,5259
Bay_2004-09-23_6159,2,Bay,2004-09-23,6159
Camp_2003-10-01_5259,2,Camp,2003-10-01,5259
Delta_2003-10-01_5259,2,Delta,2003-10-01,5259
Guantánamo_2003-10-02_5263,2,Guantánamo,2003-10-02,5263
Guantánamo_2013-06-20_16205,2,Guantánamo,2013-06-20,16205
Calloway_2003-10-05_5265,2,Calloway,2003-10-05,5265
Street_2003-10-05_5265,2,Street,2003-10-05,5265
Falluja_2004-08-29_6092,2,Falluja,2004-08-29,6092
Cuba_2003-11-11_5343,2,Cuba,2003-11-11,5343
Airport_2004-01-15_5504,2,Airport,2004-01-15,5504
Guantánamo_2003-11-11_5344,2,Guantánamo,2003-11-11,5344
Seventh_2004-07-22_5980,2,Seventh,2004-07-22,5980
Times_2013-11-01_16400,2,Times,2013-11-01,16400
Square_2013-11-01_16400,2,Square,2013-11-01,16400
Bay_2004-07-11_5961,2,Bay,2004-07-11,5961
Guantánamo_2004-07-11_5961,2,Guantánamo,2004-07-11,5961
Avenue_2004-07-03_5944,2,Avenue,2004-07-03,5944
33rd_2004-07-03_5944,2,33rd,2004-07-03,5944
Alamo_2003-12-14_5439,2,Alamo,2003-12-14,5439
Guantánamo_2014-09-06_16909,2,Guantánamo,2014-09-06,16909
Delta_2014-09-01_16904,2,Delta,2014-09-01,16904
Bay_2003-12-16_5444,2,Bay,2003-12-16,5444
Baghdad_2003-12-18_5450,2,Baghdad,2003-12-18,5450
Airport_2003-12-18_5450,2,Airport,2003-12-18,5450
Guantánamo_2003-12-18_5451,2,Guantánamo,2003-12-18,5451
Broadway_2004-06-28_5931,2,Broadway,2004-06-28,5931
Avenue_2004-07-22_5980,2,Avenue,2004-07-22,5980
Guantánamo_2003-12-04_5407,2,Guantánamo,2003-12-04,5407
Guantánamo_2003-12-02_5396,2,Guantánamo,2003-12-02,5396
Guantanamo_2004-08-13_6045,2,Guantanamo,2004-08-13,6045
Bay_2014-12-24_17085,2,Bay,2014-12-24,17085
Province_2014-12-23_17082,2,Province,2014-12-23,17082
Helmand_2014-12-23_17082,2,Helmand,2014-12-23,17082
Oberoi_2014-12-22_17081,2,Oberoi,2014-12-22,17081
Fort_2013-08-28_16310,2,Fort,2013-08-28,16310
Hood_2013-08-28_16310,2,Hood,2013-08-28,16310
Pisa_2014-11-26_17028,2,Pisa,2014-11-26,17028
Bay_2003-12-01_5392,2,Bay,2003-12-01,5392
Tower_2014-11-26_17028,2,Tower,2014-11-26,17028
Bay_2014-11-05_16990,2,Bay,2014-11-05,16990
GEPHARDT_2003-11-24_5380,2,GEPHARDT,2003-11-24,5380
Bay_2003-11-27_5384,2,Bay,2003-11-27,5384
Bay_2003-11-28_5387,2,Bay,2003-11-28,5387
Bastion_2014-10-26_16981,2,Bastion,2014-10-26,16981
Al_2002-12-01_4643,2,Al,2002-12-01,4643
Camp_2002-12-01_4643,2,Camp,2002-12-01,4643
Guantánamo_2005-06-30_6766,2,Guantánamo,2005-06-30,6766
Whitney_2017-06-06_18281,2,Whitney,2017-06-06,18281
Bay_2002-04-17_3861,2,Bay,2002-04-17,3861
Cuba_2002-04-17_3861,2,Cuba,2002-04-17,3861
Shaheen_2017-04-23_18231,2,Shaheen,2017-04-23,18231
Camp_2017-04-23_18231,2,Camp,2017-04-23,18231
Video_2002-04-21_3886,2,Video,2002-04-21,3886
Video_2002-04-22_3894,2,Video,2002-04-22,3894
Vatican_2006-04-09_7493,2,Vatican,2006-04-09,7493
Vatican_2002-04-23_3903,2,Vatican,2002-04-23,3903
L_2011-06-12_14997,2,L,2011-06-12,14997
Street_2011-06-12_14997,2,Street,2011-06-12,14997
Washington_2011-06-12_14997,2,Washington,2011-06-12,14997
Guantánamo_2006-04-05_7484,2,Guantánamo,2006-04-05,7484
Guantánamo_2006-04-05_7483,2,Guantánamo,2006-04-05,7483
West_2017-03-07_18180,2,West,2017-03-07,18180
Exit_2017-03-07_18180,2,Exit,2017-03-07,18180
Carlyle_2006-04-30_7552,2,Carlyle,2006-04-30,7552
Bay_2006-05-19_7626,2,Bay,2006-05-19,7626
Fenwick_2002-11-24_4622,2,Fenwick,2002-11-24,4622
Sound_2011-04-16_14838,2,Sound,2011-04-16,14838
Guantánamo_2006-06-12_7750,2,Guantánamo,2006-06-12,7750
Bannon_2017-08-16_18377,2,Bannon,2017-08-16,18377
Broadway_2017-07-24_18351,2,Broadway,2017-07-24,18351
Fort_2011-03-26_14798,2,Fort,2011-03-26,14798
Drum_2011-03-26_14798,2,Drum,2011-03-26,14798
Grande_2017-06-20_18315,2,Grande,2017-06-20,18315
Rio_2017-06-20_18315,2,Rio,2017-06-20,18315
Grande_2017-06-20_18314,2,Grande,2017-06-20,18314
Rio_2017-06-20_18314,2,Rio,2017-06-20,18314
Guantánamo_2002-04-04_3789,2,Guantánamo,2002-04-04,3789
Bay_2006-05-19_7628,2,Bay,2006-05-19,7628
Shaheen_2017-06-17_18304,2,Shaheen,2017-06-17,18304
Camp_2017-06-17_18304,2,Camp,2017-06-17,18304
Rhode_2011-04-16_14838,2,Rhode,2011-04-16,14838
Island_2011-04-16_14838,2,Island,2011-04-16,14838
Guantánamo_2006-04-05_7482,2,Guantánamo,2006-04-05,7482
Guantánamo_2017-02-22_18167,2,Guantánamo,2017-02-22,18167
Bay_2017-02-14_18163,2,Bay,2017-02-14,18163
Video_2002-04-24_3909,2,Video,2002-04-24,3909
Kandahar_2011-07-20_15082,2,Kandahar,2011-07-20,15082
Base_2006-03-01_7372,2,Base,2006-03-01,7372
Force_2006-03-01_7372,2,Force,2006-03-01,7372
Air_2006-03-01_7372,2,Air,2006-03-01,7372
Bagram_2006-03-01_7372,2,Bagram,2006-03-01,7372
Hawkins_2006-03-01_7371,2,Hawkins,2006-03-01,7371
Base_2006-03-01_7370,2,Base,2006-03-01,7370
Guantánamo_2016-12-04_18092,2,Guantánamo,2016-12-04,18092
Force_2006-03-01_7370,2,Force,2006-03-01,7370
Air_2006-03-01_7370,2,Air,2006-03-01,7370
Nets_2016-12-03_18091,2,Nets,2016-12-03,18091
Bagram_2006-03-01_7370,2,Bagram,2006-03-01,7370
Babylon_2002-05-07_3977,2,Babylon,2002-05-07,3977
Hall_2002-05-07_3977,2,Hall,2002-05-07,3977
Vatican_2006-02-26_7356,2,Vatican,2006-02-26,7356
mosques_2011-07-16_15077,2,mosques,2011-07-16,15077
Leatherneck_2016-12-28_18111,2,Leatherneck,2016-12-28,18111
Lejeune_2016-12-28_18111,2,Lejeune,2016-12-28,18111
Creek_2011-06-24_15025,2,Creek,2011-06-24,15025
Qaida_2006-03-21_7438,2,Qaida,2006-03-21,7438
Al_2006-03-21_7438,2,Al,2006-03-21,7438
Saxony_2017-02-09_18153,2,Saxony,2017-02-09,18153
Lower_2017-02-09_18153,2,Lower,2017-02-09,18153
Rendezvous_2011-06-24_15025,2,Rendezvous,2011-06-24,15025
Ridge_2011-06-24_15025,2,Ridge,2011-06-24,15025
Bay_2002-04-24_3914,2,Bay,2002-04-24,3914
Great_2002-04-28_3944,2,Great,2002-04-28,3944
Base_2002-04-24_3914,2,Base,2002-04-24,3914
Vatican_2006-03-12_7423,2,Vatican,2006-03-12,7423
Vatican_2002-04-25_3924,2,Vatican,2002-04-25,3924
Vatican_2006-03-05_7387,2,Vatican,2006-03-05,7387
Christa_2011-07-07_15056,2,Christa,2011-07-07,15056
Wall_2002-04-28_3942,2,Wall,2002-04-28,3942
Asia_2002-03-24_3739,2,Asia,2002-03-24,3739
Helmand_2011-02-22_14738,2,Helmand,2011-02-22,14738
Camp_2006-06-12_7752,2,Camp,2006-06-12,7752
Pahlavi_2002-02-24_3575,2,Pahlavi,2002-02-24,3575
Air_2010-12-03_14571,2,Air,2010-12-03,14571
Base_2010-12-03_14571,2,Base,2010-12-03,14571
Games_2002-02-10_3476,2,Games,2002-02-10,3476
Flatiron_2010-12-09_14584,2,Flatiron,2010-12-09,14584
St._2010-12-09_14584,2,St.,2010-12-09,14584
Nicholas_2010-12-09_14584,2,Nicholas,2010-12-09,14584
Eldridge_2010-12-09_14584,2,Eldridge,2010-12-09,14584
Guantánamo_2002-02-19_3538,2,Guantánamo,2002-02-19,3538
Bay_2002-02-19_3538,2,Bay,2002-02-19,3538
La_2002-02-19_3542,2,La,2002-02-19,3542
Guardia_2002-02-19_3542,2,Guardia,2002-02-19,3542
Park_2010-12-09_14584,2,Park,2010-12-09,14584
Greenwich_2010-12-09_14584,2,Greenwich,2010-12-09,14584
Village_2010-12-09_14584,2,Village,2010-12-09,14584
Lexington_2010-12-09_14584,2,Lexington,2010-12-09,14584
Guantánamo_2006-07-13_7946,2,Guantánamo,2006-07-13,7946
Guantánamo_2006-07-13_7947,2,Guantánamo,2006-07-13,7947
Guantánamo_2002-02-07_3445,2,Guantánamo,2002-02-07,3445
Bay_2006-07-29_8022,2,Bay,2006-07-29,8022
Guantánamo_2002-01-28_3335,2,Guantánamo,2002-01-28,3335
Street_2006-09-03_8192,2,Street,2006-09-03,8192
Fire_2018-08-08_18853,2,Fire,2018-08-08,18853
Camp_2010-10-03_14427,2,Camp,2010-10-03,14427
Gwadar_2018-07-19_18819,2,Gwadar,2018-07-19,18819
Kandahar_2002-02-02_3390,2,Kandahar,2002-02-02,3390
Guantánamo_2006-07-29_8022,2,Guantánamo,2006-07-29,8022
Egg_2018-04-01_18706,2,Egg,2018-04-01,18706
Bay_2006-07-29_8021,2,Bay,2006-07-29,8021
Guantánamo_2006-07-29_8021,2,Guantánamo,2006-07-29,8021
Trump_2018-05-16_18752,2,Trump,2018-05-16,18752
Fort_2002-02-06_3436,2,Fort,2002-02-06,3436
Maiziere_2010-11-17_14546,2,Maiziere,2010-11-17,14546
Roll_2018-04-01_18706,2,Roll,2018-04-01,18706
giraffe_2017-12-30_18594,2,giraffe,2017-12-30,18594
Guantánamo_2006-07-02_7867,2,Guantánamo,2006-07-02,7867
David_2006-06-12_7752,2,David,2006-06-12,7752
Arghandab_2010-12-12_14588,2,Arghandab,2010-12-12,14588
Drum_2002-03-11_3664,2,Drum,2002-03-11,3664
Airport_2011-01-14_14657,2,Airport,2011-01-14,14657
Death_2017-10-13_18486,2,Death,2017-10-13,18486
Square_2006-06-22_7814,2,Square,2006-06-22,7814
